adress,area,floor,price,rooms,floors_total,year,latitude,longitude
"Россия, Самара, улица Гастелло, 44",68.0,3/17,4399000,2,20,2012,53.208176,50.207874
"Россия, Самара, Киевская улица, 15",100.0,3/10,5750000,3,10,2000,53.197076,50.155709
"Россия, Самара, проспект Кирова, 264",57.0,2/5,2700000,3,,1,53.246838,50.223748
"Россия, Самара, Арцыбушевская улица, 175",82.3,7/9,5390000,3,9,1982,53.200852,50.127736
"Россия, Самара, улица Лукачева, 6",96.0,6/24,6000000,3,26,2016,53.218249,50.165662
"Россия, Самара, 5-я просека, 104",79.6,2/14,3980000,3,16,2013,53.245033,50.18415
"Россия, Самарская область, Красноярский район, посёлок городского типа Волжский, микрорайон Жилгородок, 45",38.9,2/10,1480000,1,10,2015,53.435576,50.122076
"Россия, Самарская область, Волжский район, посёлок городского типа Смышляевка, Демократическая улица",35.5,1/3,2000000,1,3,2014,53.250459,50.388292
"Россия, Самара, проспект Кирова, 201",41.0,3/10,2650000,1,10,1994,53.231031,50.248586
"Россия, Самара, улица Стара Загора, 203",54.0,4/5,2350000,3,5,1970,53.245426,50.238291
"Россия, Самара, Рыльская улица, 10",25.0,1/2,1000000,1,2,1944,53.199945,50.249484
"Россия, Самара, Олимпийская улица, 16",40.1,7/9,1850000,1,9,1988,53.235009,50.286558
"Россия, Самара, Подшипниковая улица, 24",45.0,5/5,2560000,2,5,1970,53.211201,50.169435
"Россия, Самара, Чернореченская улица, 41, подъезд 2",43.0,5/12,3250000,2,9,1979,53.196239,50.139602
"Россия, Самара, Куйбышевский район, улица Нефтяников, 14",73.3,1/4,2500000,3,4,1957,53.113725,50.07973
"Россия, Самара, посёлок Сухая Самарка, Белорусская улица, 38",53.0,3/10,2550000,2,10,1993,53.146683,50.059383
"Россия, Самара, Балаковская улица, 6А",115.0,16/19,6200000,3,19,2013,53.185654,50.195513
"Россия, Самара, Алма-Атинская улица, 106, подъезд 3",79.1,3/5,3500000,4,5,1973,53.250448,50.261863
"Россия, Самара, Никитинская улица, 75, подъезд 2",66.1,2/9,4700000,3,9,1985,53.192852,50.120271
"Россия, Самарская область, Красноярский район, посёлок городского типа Волжский, микрорайон Жилгородок, 45",71.6,7/10,2440000,2,10,2015,53.435576,50.122076
"Россия, Самарская область, Волжский район, поселок Верхняя Подстепновка, улица Специалистов, 22",31.0,1/4,1100000,1,4,1,53.085036,50.088821
"Россия, Самарская область, Волжский район, жилой район Южный Город - 1, Луговая улица, 17",34.5,3/5,2000000,1,5,2015,53.118789,50.157802
"Россия, Самара, Перекопская улица, 7",43.0,2/4,2200000,2,4,1965,53.19515,50.211566
"Россия, Самара, улица Тухачевского, 40А",72.2,19/25,4700000,2,12,1985,53.189706,50.148199
"Россия, Самара, Вольская улица, 85",45.4,15/18,3100000,1,18,2007,53.219646,50.246439
"Россия, Самара, Московское шоссе, 4",40.0,3/5,2500000,2,5,1961,53.204503,50.160542
"Россия, Самара, улица Мориса Тореза, 57",55.8,1/5,3050000,2,5,1962,53.196094,50.180583
"Россия, Самара, Ташкентская улица, 79",62.0,2/9,2850000,3,9,1974,53.242522,50.257192
"Россия, Самара, Пугачёвская улица, 61",22.0,3/9,1250000,1,9,1978,53.232266,50.271008
"Россия, Самара, проспект Карла Маркса, 248",58.3,2/5,2790000,3,5,1966,53.223727,50.207084
"Россия, Самара, Ленинская улица, 166",155.2,4/6,12500000,4,9,2006,53.194529,50.110587
"Россия, Самара, Арцыбушевская улица, 33",38.8,16/16,3298000,1,2,1889,53.191832,50.114935
"Россия, Самара, проспект Карла Маркса, 209",44.0,4/5,2650000,2,5,1963,53.215354,50.192091
"Россия, Самара, Московское шоссе, 15А",45.0,4/26,2351440,1,5,1969,53.210775,50.178095
"Россия, Самара, Ново-Вокзальная улица, 201",41.4,9/9,2650000,2,9,1977,53.239051,50.21604
"Россия, Самара, Чернореченская улица, 33",31.0,4/5,2150000,1,5,1973,53.194001,50.136557
"Россия, Самара, улица Ерошевского, 31",82.0,14/17,6900000,2,19,2017,53.21146,50.164953
"Россия, Самара, Революционная улица, 149",31.0,4/9,2090000,1,9,1974,53.19392,50.176945
"Россия, Самара, улица Свободы, 184",59.9,5/5,2850000,3,5,1968,53.229473,50.274978
"Россия, Самара, Партизанская улица, 110",39.7,8/9,2150000,2,9,1964,53.187267,50.177987
"Россия, Самара, улица Стара Загора, 92",62.0,8/9,3600000,3,9,1976,53.234826,50.218061
"Россия, Самара, Силовая улица, 6",43.2,7/18,2950000,1,,,53.244203,50.204101
"Россия, Самара, улица Георгия Димитрова, 13",46.0,4/5,2550000,2,5,1971,53.252285,50.240771
"Россия, Самара, Алма-Атинская улица, 108А",46.1,4/9,2500000,2,9,1975,53.250372,50.260884
"Россия, Самара, улица Советской Армии, 138",52.8,4/5,3150000,3,5,1968,53.214,50.20897
"Россия, Самара, улица Советской Армии, 144, подъезд 2",53.0,2/5,3050000,3,5,1968,53.215774,50.20915
"Россия, Самара, поселок Кирзавод-6, улица Кирзавод-6, 10",33.0,2/2,1099000,1,2,1963,53.150231,50.138102
"Россия, Самарская область, Волжский район, село Рождествено, Ново-Садовая улица",70.0,9/9,6450000,3,9,1970,53.235095,50.054667
"Россия, Самара, улица Воеводина, 14А, подъезд 2",63.0,1/5,2150000,3,5,1980,53.23267,50.29723
"Россия, Самара, улица Бубнова, 8",62.0,1/9,3600000,3,9,1985,53.254979,50.223074
"Россия, Самара, улица Стара Загора, 82, подъезд 1",55.0,2/9,3900000,3,9,1972,53.233338,50.214315
"Россия, Самарская область, Волжский район, село Черноречье, улица Победы",64.0,1/10,3200000,2,10,2000,53.160766,50.374575
"Россия, Самара, Красноглинский район, посёлок Управленческий, улица Ногина, 13",45.0,5/5,1800000,2,5,1959,53.349499,50.219777
"Россия, Самара, проспект Кирова, 395, подъезд 1",49.7,4/9,2850000,2,9,1971,53.250728,50.226308
"Россия, Самара, проспект Карла Маркса, 6",59.5,3/9,3550000,2,9,1989,53.192684,50.137114
"Россия, Самара, проспект Карла Маркса, 4А",46.0,18/18,3500000,1,25,2015,53.191335,50.1345
"Россия, Самара, посёлок Соцгород, улица Игоря Егорова, 7",37.7,2/5,1700000,1,5,1994,53.107184,50.084661
"Россия, Самара, Чапаевская улица, 36",26.0,1/2,1750000,1,1,1,53.181407,50.08918
"Россия, Самара, Конноармейская улица, 13",105.0,2/14,6570000,3,14,2012,53.224185,50.153984
"Россия, Самара, Куйбышевский район, улица Нефтяников, 12",63.0,2/4,2200000,3,4,1957,53.113406,50.078948
"Россия, Самара, улица Промышленности, 298, подъезд 1",30.3,6/9,1950000,1,9,1981,53.200862,50.225832
"Россия, Самарская область, Волжский район, село Рождествено, Ново-Садовая улица, 13",30.8,4/9,2750000,1,9,1966,53.235429,50.053454
"Россия, Самара, 1-й Безымянный переулок",78.0,2/5,3600000,3,5,,53.205323,50.230521
"Россия, Самара, Дачная улица, 25",36.0,11/12,2400000,1,12,1976,53.199034,50.143249
"Россия, Самара, Киевская улица, 13",75.5,2/17,5500000,2,17,2012,53.197291,50.153724
"Россия, Самара, улица Победы, 83",62.0,3/5,3900000,2,5,1957,53.208732,50.240411
"Россия, Самара, улица Гагарина, 133",44.0,4/5,2150000,2,5,1960,53.2009,50.209473
"Россия, Самара, Советский район",31.0,1/5,2100000,1,5,1966,53.195468,50.226065
"Россия, Самарская область, Волжский район, село Рождествено, Ново-Садовая улица",92.7,2/24,7650000,3,,,53.235095,50.054667
"Россия, Самара, улица Мичурина, 118",44.4,3/5,2550000,2,5,1964,53.212803,50.158692
"Россия, Самара, улица Гагарина, 73",32.0,5/5,1670000,1,5,1961,53.200296,50.188605
"Россия, Самара, улица Энтузиастов, 82",63.0,2/2,2450000,3,2,1958,53.215704,50.196061
"Россия, Самара, Землянский проезд, 10",60.0,4/5,2700000,3,5,1978,53.24645,50.311603
"Россия, Самара, проспект Кирова, 385А",22.0,4/9,1850000,1,9,1977,53.249252,50.226568
"Россия, Самарская область, Волжский район, село Рождествено, Ново-Садовая улица",67.3,3/4,3050000,3,4,1934,53.235095,50.054667
"Россия, Самара, Партизанская улица, 66А",57.0,3/8,2660000,2,8,1977,53.195214,50.163381
"Россия, Самара, Осетинская улица, 7А",56.0,2/16,3300000,2,18,2016,53.15238,50.072687
"Россия, Самара, Аэродромная улица, 110",43.0,5/5,2150000,2,5,1964,53.194745,50.208818
"Россия, Самара, Шариковый переулок, 2",32.4,5/5,1550000,1,5,1976,53.236502,50.245478
"Россия, Самара, Пролетарская улица, 175, подъезд 1",44.2,5/5,2155000,2,5,1960,53.202421,50.156652
"Россия, Самара, Красноглинский район, микрорайон Крутые Ключи, бульвар Ивана Финютина, 58",29.0,3/3,1130000,1,3,2014,53.326304,50.31507
