adress,area,floor,?,price,rooms,floors_total,year,latitude,longitude
"Россия, Санкт-Петербург, Гжатская улица, 22к2",91.4,11/19,24824,13000000,3,19,2012,60.01119,30.386736
"Россия, Санкт-Петербург, Пушкин, Кедринская улица, 12",99.0,5/6,26514,12650000,3,6,2010,59.69924,30.411718
"Россия, Санкт-Петербург, улица Ленина, 20",86.6,5/6,25239,10900000,3,,,59.962228,30.303741
"Россия, Санкт-Петербург, улица Генерала Симоняка, 7",45.0,5/9,24131,4490000,2,9,1969,59.830042,30.201342
"Россия, Санкт-Петербург, Гражданский проспект, 90к6",44.7,1/5,24546,4300000,2,5,1967,60.018632,30.397175
"Россия, Санкт-Петербург, Витебский проспект, 63",34.8,1/9,23022,4650000,1,9,1966,59.845144,30.364413
"Россия, Санкт-Петербург, улица Маршала Тухачевского, 23",55.0,13/16,22896,5428689,1,16,2017,59.968263,30.428346
"Россия, Санкт-Петербург, Ковалёвская улица, 20к3",53.5,17/17,26176,4900000,2,17,2017,59.979561,30.507937
"Россия, Санкт-Петербург, улица Добровольцев, 2",56.0,12/24,26372,6200000,2,24,2013,59.843638,30.167772
"Россия, Санкт-Петербург, улица Белы Куна, 1к2",88.0,21/25,25037,13500000,3,25,2011,59.868839,30.377537
"Россия, Санкт-Петербург, Новочеркасский проспект, 37к1",65.3,1/6,27619,6800000,2,6,1956,59.931017,30.409652
"Россия, Санкт-Петербург, Туристская улица",35.0,2/16,27152,4650000,1,16,2013,59.99701,30.208088
"Россия, Санкт-Петербург, проспект Просвещения, 21/139",34.1,6/14,27471,4140000,1,14,1984,60.051917,30.335559
"Россия, Санкт-Петербург, Пушкинский район, посёлок Шушары, территория Славянка, Ростовская улица",78.0,9/9,25988,5450000,3,9,2012,59.740316,30.470324
"Россия, Санкт-Петербург, Серебристый бульвар, 24к2",64.0,2/9,22689,6150000,3,9,1975,60.007789,30.278902
"Россия, Санкт-Петербург, Байконурская улица, 5к1",22.7,12/21,24340,2558000,0,9,1977,59.99723,30.27751
"Россия, Санкт-Петербург, улица Маршала Казакова, 68к1",100.0,17/20,25746,7650000,4,25,2012,59.865817,30.179046
"Россия, Санкт-Петербург, проспект Просвещения, 15",41.0,12/21,25594,4835000,0,29,2017,60.053952,30.327196
"Россия, Санкт-Петербург, 10-я Советская улица, 19",102.0,3/5,23320,8390000,4,6,1912,59.935913,30.381939
"Россия, Санкт-Петербург, улица Марата, 22-24",146.1,2/6,25407,13490000,5,6,1889,59.928,30.353741
"Россия, Ленинградская область, Всеволожский район, Мурино, улица Шоссе в Лаврики, 55",53.2,15/17,27153,3900000,2,18,2016,60.059459,30.458035
"Россия, Санкт-Петербург, бульвар Александра Грина, 2к1",37.4,12/17,24684,4475000,1,18,2018,59.936039,30.204845
"Россия, Санкт-Петербург, Итальянская улица, 12А",149.3,3/5,24825,120000000,1,,,59.936426,30.338649
"Россия, Санкт-Петербург, посёлок Парголово, жилой комплекс Парнас",179.0,17/18,23615,23000000,5,21,2005,60.070828,30.321357
"Россия, Санкт-Петербург, улица Грибалёвой, 7к4",40.9,4/13,24134,6430000,1,12,2018,59.983211,30.356032
"Россия, Санкт-Петербург, Пушкин, Октябрьский бульвар, 7/29",44.0,4/4,23479,4790000,1,4,1979,59.724868,30.406266
"Россия, Санкт-Петербург, Ланское шоссе, 14к1",44.0,22/25,23733,7200000,2,25,2004,59.993847,30.309436
"Россия, Санкт-Петербург, Петергофское шоссе, 45",121.9,2/10,26650,18600000,3,20,2012,59.848077,30.152869
"Россия, Санкт-Петербург, Карташихина улица, 4",30.0,5/5,24550,4850000,1,5,1968,59.930899,30.242009
"Россия, Санкт-Петербург, Долгоозёрная улица, 41к2",34.4,12/17,25039,4400000,1,17,2008,60.021838,30.269919
"Россия, Санкт-Петербург, проспект Королёва, 64к2",38.3,1/19,25240,3250000,1,21,2018,60.033153,30.236448
"Россия, Санкт-Петербург, Московский проспект, 42/27",21.0,2/4,22898,2800000,0,,,59.914155,30.318608
"Россия, Санкт-Петербург, Пушкин, Малиновская улица, 11к2",56.3,1/6,23846,5550000,1,6,2010,59.69711,30.419417
"Россия, Санкт-Петербург, улица Тамбасова, 7с1",46.7,10/10,26972,4753650,1,11,2018,59.837793,30.156732
"Россия, Санкт-Петербург, Московский проспект, 183-185",45.0,14/23,27317,5900000,1,,,59.855331,30.319839
"Россия, Ленинградская область, Всеволожский район, Мурино, Охтинская аллея, 12",28.0,19/24,26180,2600000,0,25,2017,60.048795,30.429891
"Россия, Санкт-Петербург, Пискарёвский проспект, 1",58.0,9/11,27621,10590000,2,15,2016,59.957584,30.405511
"Россия, Санкт-Петербург, Дунайский проспект, 7к3",70.0,14/17,25596,10000000,2,17,2010,59.828292,30.333098
"Россия, Санкт-Петербург, посёлок Парголово, Парашютная улица",60.8,12/24,25992,8300000,2,24,2011,60.063464,30.211843
"Россия, Санкт-Петербург, Конная улица, 11/4",25.0,3/5,26373,3270000,0,5,1874,59.928068,30.376495
"Россия, Ленинградская область, Всеволожский район, Мурино, улица Шувалова, 1",26.0,17/26,23023,2870000,0,22,2014,60.050929,30.422786
"Россия, Санкт-Петербург, улица Лизы Чайкиной, 25",88.0,2/6,24347,8500000,4,,1903,59.954633,30.304738
"Россия, Санкт-Петербург, Богатырский проспект, 63",58.0,5/10,26516,8200000,2,16,2005,60.008698,30.202132
"Россия, Санкт-Петербург, Старорусская улица, 5/3",147.0,7/7,25040,12600000,5,6,1916,59.932622,30.384311
"Россия, Санкт-Петербург, проспект Испытателей, 11к1",61.0,8/9,25748,6250000,3,9,1975,60.004685,30.291739
"Россия, Санкт-Петербург, Петровский проспект, 5",87.0,3/10,22693,12130000,2,12,2017,59.959233,30.27221
"Россия, Санкт-Петербург, улица Савушкина, 63В",30.0,6/25,27472,4750000,0,25,2007,59.984656,30.269605
"Россия, Санкт-Петербург, Полюстровский проспект, 29",32.0,5/5,27159,3300000,1,5,1963,59.966926,30.399843
"Россия, Санкт-Петербург, Приморский проспект, 59",150.0,2/7,23321,26558000,3,8,2004,59.983162,30.272632
"Россия, Ленинградская область, Всеволожский район, Мурино, проспект Авиаторов Балтики, 11/1",88.5,4/12,24828,6000000,3,12,2018,60.055111,30.440159
"Россия, Санкт-Петербург, Наличная улица, 36к3",82.9,6/9,25408,8199000,4,9,1970,59.946811,30.227582
"Россия, Санкт-Петербург, Богатырский проспект, 7к3",62.0,2/9,25243,6990000,3,9,1973,60.001694,30.288748
"Россия, Санкт-Петербург, Туристская улица",69.8,3/17,24686,8000000,3,17,1993,59.99701,30.208088
"Россия, Санкт-Петербург, улица Бадаева, 8к2",52.0,5/18,24137,6600000,2,17,2008,59.916906,30.448828
"Россия, Санкт-Петербург, Вязовая улица, 10",177.4,4/5,26653,86000000,4,10,2007,59.96716,30.273611
"Россия, Санкт-Петербург, набережная реки Смоленки, 3к1",100.0,6/11,27319,10000000,3,13,2015,59.949469,30.264035
"Россия, Санкт-Петербург, Чкаловский проспект, 58",85.0,5/8,23480,8100000,4,8,1913,59.968434,30.302357
"Россия, Санкт-Петербург, проспект Луначарского, 62к1",57.7,1/9,26973,4900000,3,,,60.041148,30.343204
"Россия, Санкт-Петербург, Пушкин, Оранжерейная улица, 51А",30.0,5/5,23736,3490000,1,5,1971,59.724437,30.416533
"Россия, Санкт-Петербург, шоссе Революции, 112",29.9,1/5,27622,2670000,1,5,1938,59.966237,30.475319
"Россия, Санкт-Петербург, улица Щербакова, 11",36.8,13/16,23619,5000000,1,16,2005,60.028631,30.296581
"Россия, Санкт-Петербург, Колпино, улица Анисимова, 5к2",50.2,5/5,26188,4650000,1,3,2006,59.733881,30.605494
"Россия, Санкт-Петербург, Киевская улица, 3",122.7,4/19,26517,13580000,3,20,2014,59.902298,30.320899
"Россия, Санкт-Петербург, Сестрорецк, улица Токарева, 3",55.6,5/6,25993,5590000,2,8,1983,60.086973,29.955087
"Россия, Санкт-Петербург, улица Типанова, 27/39",114.0,19/28,23025,28000000,3,26,2011,59.853812,30.349699
"Россия, Санкт-Петербург, Парголовская улица, 5",38.0,2/5,24349,4900000,1,5,1958,59.984521,30.347183
"Россия, Санкт-Петербург, Кронштадтская улица, 28",54.0,4/7,25600,6950000,2,7,1957,59.866061,30.25869
"Россия, Санкт-Петербург, проспект Художников, 14",51.1,8/9,25041,5290000,2,9,1977,60.038488,30.344623
"Россия, Санкт-Петербург, Кременчугская улица, 11к2",101.0,9/9,24551,14500000,3,10,2014,59.922666,30.369291
"Россия, Санкт-Петербург, проспект Маршала Блюхера, 51к1",31.3,3/9,23847,4050000,1,9,1968,59.97382,30.420701
"Россия, Санкт-Петербург, проспект Космонавтов, 61к1",97.0,3/18,23485,15500000,3,,2008,59.839637,30.356625
"Россия, Санкт-Петербург, Измайловский проспект, 25",22.0,1/5,22899,3250000,0,5,1917,59.911011,30.306966
"Россия, Санкт-Петербург, Дивенская улица, 5",106.1,4/11,24138,10500000,3,15,2009,59.959868,30.320962
"Россия, Санкт-Петербург, 16-я линия Васильевского острова, 7",90.0,5/5,25414,8500000,2,4,1904,59.934186,30.272488
"Россия, Санкт-Петербург, Орловская улица, 1",152.5,6/7,26656,69000000,3,,,59.951731,30.390096
