price_per_m,floors,latitude,longitude
76.0,10,53.201208,50.140465
72.5,19,53.240894,50.182281
55.0,9,53.187915,50.190555
48.0,5,53.195619,50.183027
50.0,9,53.2461,50.246933
56.0,5,53.23156,50.255781
32.0,5,53.148384,50.138273
64.0,10,53.237041,50.255162
44.0,5,53.258038,50.240366
31.0,2,53.079411,50.231509
58.0,12,53.252156,50.245541
58.0,9,53.208262,50.22205
38.0,2,53.302133,50.27435
58.0,12,53.228649,50.229811
43.0,3,53.314046,50.311297
51.0,9,53.246488,50.256545
40.0,2,53.219937,50.260372
73.0,12,53.221813,50.192567
41.0,9,53.246353,50.268043
30.0,3,53.151106,50.140788
65.0,9,53.198775,50.128679
48.0,3,53.320194,50.307192
52.7,4,53.226449,50.259995
55.0,5,53.217279,50.209024
27.0,5,53.490782,49.849222
53.5,5,53.221042,50.273703
52.0,5,53.185292,50.194283
61.0,3,53.115341,50.160946
29.0,2,53.111838,50.080376
30.0,3,53.484347,49.855052
64.7,10,53.245254,50.185973
60.0,9,53.203673,50.224493
54.5,12,53.24298,50.230763
61.5,10,53.238318,50.253455
34.0,9,53.190542,50.276407
40.0,3,53.218039,50.287636
45.0,5,53.244569,50.262815
82.0,17,53.190424,50.133593
49.0,5,53.215062,50.24484
16.0,2,53.345995,50.202907
74.3,19,53.261147,50.184913
54.0,12,53.242834,50.194382
40.0,5,53.213315,50.232803
40.0,5,53.191859,50.220657
50.0,10,53.150247,50.072938
67.0,16,53.231802,50.20994
50.0,3,53.314352,50.307983
59.5,9,53.239531,50.062931
67.2,13,53.208252,50.127915
44.4,5,53.290691,50.36578
51.0,5,53.220913,50.267756
39.0,11,53.14819,50.061862
52.0,20,53.19754,50.122696
51.5,5,53.188514,50.180323
67.0,12,53.209643,50.214926
68.0,9,53.207901,50.225391
45.0,3,53.327477,50.314406
62.0,4,53.225873,50.259662
87.5,8,53.192593,50.088309
72.0,9,53.23848,50.188956
52.5,9,53.094619,50.166857
72.0,5,53.231856,50.219166
65.0,9,53.20289,50.222777
64.0,5,53.233726,50.218582
69.0,10,53.230923,50.188561
51.0,3,53.313701,50.307776
56.0,9,53.252554,50.249664
57.0,5,53.117984,50.161386
65.0,4,53.207146,50.159168
43.0,5,53.245087,50.244705
64.0,4,53.118027,50.083458
69.0,5,53.23661,50.245532
62.0,5,53.193666,50.173496
78.0,5,53.190699,50.099187
65.0,5,53.225695,50.261827
51.0,5,53.245173,50.244714
31.0,2,53.384145,50.172094
23.0,2,53.124809,50.061754
58.0,5,53.214378,50.249799
23.0,2,53.133632,50.120935
58.0,9,53.11133,50.145217
55.0,5,53.230207,50.292909
58.0,23,53.224282,50.151649
57.0,5,53.192808,50.134814
51.0,5,53.211676,50.237824
52.0,9,53.23564,50.202592
56.0,9,53.264427,50.232111
50.0,5,53.189372,50.207793
61.0,5,53.208721,50.231707
42.0,2,53.18997,50.088318
54.5,5,53.218379,50.229398
58.0,3,53.184445,50.089063
54.5,5,53.118513,50.160326
58.7,5,53.209789,50.234024
52.5,6,53.211304,50.236423
42.0,4,53.115244,50.083404
36.0,5,53.143259,50.048711
89.0,5,53.193591,50.099232
19.0,2,53.444909,49.80613
51.0,5,53.1196,50.086072
24.0,2,53.044203,50.184815
31.0,2,53.244726,50.311414
67.0,5,53.201671,50.212689
62.5,9,53.203667,50.223451
72.8,9,53.209756,50.142971
59.0,9,53.256212,50.227637
47.0,5,53.245394,50.262384
43.5,2,53.220444,50.237968
65.0,16,53.249871,50.225814
75.0,9,53.20946,50.221556
46.0,5,53.211072,50.253329
38.0,5,53.485944,49.847425
58.0,5,53.191174,50.121968
64.0,5,53.19467,50.166561
48.0,5,53.235322,50.243537
36.5,5,53.091201,50.120837
112.0,10,53.198899,50.104074
58.0,5,53.195608,50.211584
44.0,5,53.345769,50.227305
51.0,9,53.244893,50.194741
48.0,5,53.116611,50.070216
45.0,9,53.121794,50.081041
37.0,2,53.219284,50.262007
55.7,12,53.248702,50.249772
53.0,2,53.179891,50.078625
30.0,2,53.385009,50.171852
61.3,5,53.210624,50.174331
65.8,5,53.222703,50.232641
51.0,9,53.208187,50.281312
32.0,4,53.51779,50.13821
69.0,3,53.184181,50.084554
50.0,5,53.211692,50.171834
82.0,10,53.267437,50.217899
60.3,2,53.134243,50.250508
25.0,2,53.078886,50.230988
44.5,3,53.319656,50.305764
52.3,10,53.239116,50.275715
42.0,5,53.217381,50.267343
60.0,9,53.190812,50.147148
72.0,4,53.189345,50.112419
43.0,3,53.322104,50.310318
50.0,9,53.125274,50.093869
48.0,5,53.346274,50.230566
42.7,5,53.237515,50.278284
68.0,19,53.241606,50.18556
58.0,10,53.347097,50.211405
42.0,3,53.189517,50.106203
50.0,9,53.208656,50.278365
76.0,3,53.22867,50.178904
67.0,23,53.192247,50.134751
25.0,5,53.517314,50.137707
55.0,9,53.202011,50.135542
19.0,1,53.147201,50.06824
56.0,5,53.19119,50.123954
57.0,5,53.214318,50.196636
30.0,5,53.486892,49.851755
55.0,5,53.253001,50.232542
53.0,9,53.093586,50.165438
41.5,3,53.324669,50.315241
41.0,2,53.197308,50.220756
44.5,5,53.226002,50.296116
53.0,5,53.196617,50.193474
61.0,10,53.231101,50.248622
66.0,5,53.247484,50.075301
34.0,10,53.432755,50.246511
57.0,5,53.241692,50.214728
50.0,18,53.296031,50.29979
44.0,10,53.245652,50.25332
40.0,3,53.319533,50.309231
53.0,3,53.318398,50.306635
41.0,2,53.189738,50.214746
45.0,2,53.200517,50.220576
59.0,17,53.224627,50.201748
103.0,5,53.203079,50.105978
73.0,14,53.245593,50.190213
31.5,3,53.188233,50.28557
48.0,5,53.243244,50.239019
54.0,18,53.261012,50.232551
53.0,5,53.186566,50.195576
39.0,2,53.243863,50.310408
44.0,5,53.22342,50.270469
42.0,3,53.215052,50.156383
40.0,2,53.136884,50.233054
33.0,5,53.249182,50.254982
65.5,9,53.200862,50.225832
50.0,3,53.207906,50.158171
52.6,9,53.143113,50.04978
50.0,2,53.190645,50.096411
48.0,5,53.217306,50.269103
44.0,5,53.119313,50.091722
47.0,5,53.212409,50.192306
58.0,5,53.195678,50.169911
50.0,5,53.254456,50.264756
60.0,5,53.214,50.20897
65.0,16,53.246191,50.189585
42.0,5,53.296585,50.283863
108.0,6,53.190882,50.095199
47.0,3,53.322738,50.314693
47.5,9,53.300718,50.27717
52.0,5,53.242543,50.239827
78.0,10,53.230083,50.248334
60.0,5,53.217063,50.239306
55.0,5,53.253707,50.232829
65.0,5,53.245297,50.23742
37.0,5,53.292274,50.289971
36.0,4,53.345376,50.216866
37.0,3,53.29905,50.323748
52.0,5,53.208667,50.237447
58.0,5,53.191201,50.199259
98.0,9,53.19174,50.089575
18.0,2,53.44248,49.806247
61.0,5,53.202928,50.114818
43.0,9,53.120329,50.079002
44.0,5,53.29651,50.284204
40.0,2,53.190828,50.108709
72.0,4,53.186442,50.0936
57.0,10,53.188082,50.190618
39.0,4,53.298915,50.288812
60.0,9,53.248099,50.214001
38.0,2,53.228217,50.237959
53.0,4,53.234691,50.287896
53.0,9,53.194125,50.21092
32.5,3,53.188794,50.284788
45.0,5,53.228002,50.296951
63.0,10,53.235586,50.067827
42.0,5,53.341834,50.227467
54.0,5,53.18887,50.201622
43.0,2,53.226864,50.252565
82.0,4,53.195392,50.094399
72.0,10,53.183231,50.079685
39.5,5,53.20851,50.282111
77.0,24,53.252145,50.209455
65.0,5,53.210748,50.156697
52.5,5,53.11867,50.159069
76.0,10,53.218977,50.244391
46.0,5,53.342952,50.219373
25.5,2,53.135512,50.12849
55.0,16,53.230293,50.193645
35.0,5,53.218745,50.269499
46.0,2,53.176188,50.151496
20.0,2,53.100491,50.031966
67.0,9,53.234017,50.213399
66.0,15,53.267491,50.218888
62.0,17,53.253077,50.220388
65.0,9,53.234341,50.216669
29.0,5,53.51612,50.140707
84.0,10,53.187996,50.136404
80.0,24,53.191767,50.134051
46.0,3,53.322023,50.313723
41.0,5,53.144971,50.044444
42.0,3,53.312561,50.310992
50.0,5,53.117859,50.156832
47.0,12,53.248514,50.255189
53.0,9,53.11299,50.144327
50.0,10,53.147444,50.058763
50.0,5,53.243147,50.249224
44.0,10,53.146321,50.059931
94.0,6,53.188524,50.097139
43.0,3,53.318833,50.306662
63.0,9,53.181645,50.076064
45.0,5,53.30385,50.270128
64.0,18,53.250324,50.248119
53.0,5,53.234637,50.231096
56.7,24,53.189728,50.14802
49.3,12,53.246881,50.258207
58.0,9,53.185346,50.109661
46.0,5,53.515509,50.139441
65.0,9,53.212582,50.132074
54.0,9,53.253142,50.246322
47.0,2,53.218406,50.240573
67.0,2,53.189037,50.088183
71.0,10,53.236847,50.25491
56.0,9,53.110346,50.141659
35.0,2,53.191233,50.101469
43.0,5,53.302741,50.269759
33.0,5,53.103303,50.034158
28.0,2,53.22019,50.253931
50.0,4,53.117573,50.082389
101.0,10,53.201386,50.147238
56.0,9,53.236836,50.253868
60.0,9,53.242667,50.196933
75.5,5,53.234664,50.056329
75.0,4,53.216459,50.23371
36.0,5,53.483104,49.857181
54.0,2,53.228649,50.251532
47.0,5,53.121551,50.087033
80.0,5,53.233096,50.055547
51.0,5,53.258119,50.240384
51.0,5,53.25305,50.234312
53.0,4,53.227668,50.25783
50.0,9,53.141876,50.049052
62.0,9,53.235004,50.286414
50.0,9,53.124063,50.092037
43.0,5,53.251768,50.234285
72.0,5,53.231931,50.223262
56.3,9,53.231091,50.270532
25.5,2,53.318269,50.289558
63.0,9,53.238027,50.229398
57.0,10,53.244709,50.248451
43.0,4,53.297371,50.288345
34.5,5,53.101605,50.031122
51.0,5,53.20604,50.162689
105.0,14,53.211644,50.131814
49.0,5,53.196709,50.193447
42.0,5,53.191843,50.18318
61.0,5,53.200501,50.161476
53.0,12,53.248196,50.24935
66.0,9,53.23945,50.212824
48.2,9,53.208483,50.277718
50.0,4,53.20172,50.157632
36.0,2,53.243378,50.31092
53.5,3,53.18587,50.090635
51.0,5,53.215607,50.213255
36.0,5,53.253987,50.480747
51.5,5,53.231188,50.212932
57.0,5,53.303581,50.273685
57.0,5,53.204207,50.227691
16.0,2,53.197933,50.289953
40.0,1,53.182573,50.096133
45.0,2,53.217586,50.19696
28.0,5,53.191832,50.130736
40.5,12,53.147704,50.059158
70.0,10,53.196995,50.195307
42.0,9,53.244785,50.258099
63.0,14,53.246649,50.208009
51.0,12,53.245523,50.231257
63.0,5,53.212959,50.15941
42.5,5,53.122837,50.085326
48.0,12,53.246272,50.238067
42.5,5,53.229306,50.268807
50.0,9,53.252711,50.249574
38.0,9,53.236276,50.234132
38.5,5,53.348241,50.230718
40.5,10,53.10333,50.031292
59.0,9,53.247942,50.225023
59.0,9,53.253352,50.249996
51.0,10,53.248406,50.257084
50.0,17,53.157154,50.078346
51.0,3,53.229883,50.186962
64.0,13,53.248131,50.188534
41.0,5,53.22943,50.27947
37.0,2,53.219856,50.258036
79.0,20,53.216265,50.161638
58.0,5,53.204989,50.160291
56.0,9,53.24583,50.255683
64.0,5,53.195533,50.191471
57.5,10,53.225118,50.269741
51.0,2,53.186032,50.078661
49.0,3,53.299195,50.324359
41.0,9,53.488923,49.852456
51.0,9,53.221091,50.198702
50.0,12,53.257424,50.231455
44.0,5,53.221004,50.634394
43.0,3,53.31595,50.306527
34.0,5,53.451098,56.053823
54.0,5,53.198494,50.167863
54.0,5,53.191125,50.193897
57.0,25,53.189415,50.147525
37.0,3,53.081726,50.087626
75.0,25,53.205204,50.192828
78.0,6,53.199757,50.102259
65.0,9,53.19549,50.135246
34.0,5,53.484176,49.859418
45.0,5,53.347011,50.230907
52.0,9,53.21022,50.282479
57.0,2,53.187899,50.112949
57.5,9,53.252393,50.243178
68.5,9,53.258184,50.20597
87.5,5,53.209562,50.11992
45.0,4,53.115173,50.083044
29.0,5,53.104119,50.031742
41.0,4,53.234869,50.296637
34.0,3,53.093105,49.994084
22.0,2,53.132465,50.122247
55.0,9,53.243411,50.256096
59.0,5,53.227846,50.213022
73.0,9,53.242408,50.195199
33.0,2,53.225544,50.251586
58.7,9,53.239633,50.2118
44.5,3,53.31326,50.308189
54.0,3,53.188945,50.092683
58.5,5,53.19597,50.219903
60.0,5,53.230234,50.254605
68.0,5,53.192808,50.12955
64.0,7,53.245124,50.195792
56.0,5,53.216869,50.272894
80.0,9,53.196536,50.110659
10.0,2,52.785927,50.653124
51.0,10,53.187424,50.138821
47.0,5,53.212356,50.234042
45.0,3,53.326143,50.315466
49.0,5,53.228347,50.275598
56.0,2,53.183728,50.095621
44.0,2,53.230304,50.251308
39.5,2,53.136469,50.239531
53.0,9,53.226007,50.26878
61.0,9,53.201742,50.183934
44.0,2,53.227145,50.252215
57.0,9,53.263086,50.227772
50.0,2,53.219667,50.251146
57.0,5,53.23966,50.234042
50.0,3,53.326858,50.316543
74.0,10,53.188767,50.137779
43.0,3,53.315891,50.310255
53.0,5,53.187515,50.183189
46.0,9,53.211983,50.283306
80.0,13,53.243373,50.187294
57.0,5,53.201477,50.19042
40.0,3,53.288404,50.242594
50.0,5,53.122426,50.088776
41.5,9,53.126214,50.091542
77.0,17,53.262407,50.222741
58.0,5,53.21709,50.266391
94.0,9,53.205862,50.128679
47.0,5,53.196876,50.177233
41.0,2,53.200021,50.21949
128.5,25,53.222503,50.051684
56.0,12,53.252307,50.222759
39.0,9,53.2046,50.281365
74.5,11,53.242737,50.18106
57.0,5,53.201089,50.161252
41.2,4,53.346887,50.220244
112.0,5,53.180608,50.085416
52.0,5,53.203042,50.227898
61.0,10,53.231813,50.272427
60.0,5,53.20563,50.23389
59.0,9,53.245739,50.266885
59.0,5,53.238113,50.262016
38.7,9,53.203408,50.241615
83.0,14,53.243427,50.179676
52.0,12,53.264858,50.220343
64.0,9,53.20761,50.218151
57.0,5,53.201019,50.162123
50.3,5,53.115346,50.150607
46.0,5,53.226228,50.189531
74.0,9,53.214232,50.266058
56.0,5,53.20001,50.227107
60.0,9,53.238415,50.230144
60.0,10,53.209212,50.21569
56.0,9,53.247544,50.228536
71.0,16,53.191967,50.115015
74.0,10,53.16394,50.380683
48.5,10,53.310032,50.288947
52.0,5,53.219807,50.272822
45.7,10,53.146683,50.059383
57.0,5,53.236044,50.285426
56.0,5,53.144479,50.043087
52.0,10,53.224487,50.174601
53.0,5,53.186663,50.192387
55.0,5,53.214734,50.209563
30.5,2,53.251218,50.355953
57.0,5,53.201105,50.223092
58.0,4,53.208721,50.159284
67.0,9,53.251671,50.202116
58.0,5,53.192992,50.188408
88.0,10,53.196498,50.11206
35.0,3,53.222832,50.291984
60.0,5,53.230686,50.292558
62.0,9,53.264427,50.223801
44.0,5,53.226385,50.291588
74.0,12,53.250884,50.242873
39.0,2,53.232185,50.262977
48.0,3,53.32482,50.314837
55.0,5,53.212129,50.256922
52.0,10,53.19392,50.148217
55.0,9,53.118816,50.075058
51.5,5,53.240495,50.231248
80.0,14,53.243653,50.182641
56.0,9,53.246735,50.226793
62.0,12,53.265218,50.220352
33.0,3,53.518015,50.138893
122.0,24,53.200064,50.103355
81.0,16,53.189479,50.115788
52.0,5,53.188449,50.187159
54.3,16,53.194168,50.181787
60.0,16,53.2083,50.280377
71.0,9,53.242726,50.195379
57.0,12,53.250329,50.24069
60.0,9,53.291348,50.366382
67.0,19,53.240393,50.185884
56.5,9,53.190391,50.148738
43.0,2,53.22556,50.238192
84.0,9,53.245383,50.218079
52.0,10,53.109271,50.082937
49.0,5,53.232309,50.217477
59.0,5,53.202745,50.162824
32.0,5,53.103032,50.031876
61.0,9,53.233554,50.250275
79.0,5,53.198629,50.101469
53.0,9,53.235704,50.286854
37.0,9,53.122896,50.084347
63.5,9,53.242667,50.215151
53.0,5,53.249737,50.256015
72.0,9,53.242188,50.190249
38.0,4,53.236836,50.289154
81.0,24,53.218788,50.168295
56.0,5,53.211061,50.193088
63.0,5,53.197086,50.171825
60.0,4,53.197896,50.10844
44.0,5,53.246827,50.311648
48.0,5,53.209594,50.234689
24.0,2,53.151057,50.139647
54.0,9,53.287467,50.120603
35.0,5,53.122631,50.094058
41.0,4,53.213736,50.241858
43.5,5,53.251708,50.239504
43.0,4,53.235149,50.277889
46.0,9,53.208289,50.281042
40.0,12,53.255108,50.264504
65.0,17,53.254822,50.205431
37.0,3,53.11466,50.07663
50.0,5,53.117119,50.157137
37.0,5,53.298226,50.282964
58.0,12,53.267755,50.222939
54.0,5,53.437475,50.1292
49.0,10,53.239795,50.228176
60.0,10,53.219964,50.224269
50.0,5,53.209999,50.226083
63.0,9,53.235133,50.215609
43.0,10,53.108946,50.084356
50.0,5,53.240172,50.222732
49.0,10,53.240733,50.19607
64.0,12,53.258518,50.230557
46.0,5,53.238852,50.23503
48.0,9,53.246407,50.261162
31.0,2,53.135869,50.126945
39.0,3,53.218071,50.155026
51.0,9,53.2534,50.230638
54.0,3,53.19113,50.095603
46.0,9,53.111638,50.144175
52.0,9,53.246493,50.220433
43.0,5,53.143718,50.047435
75.0,16,53.231888,50.208997
53.0,10,53.198219,50.157748
38.0,4,53.211406,50.243367
38.0,3,53.183393,50.09139
39.0,2,53.25228,50.357614
44.0,5,53.213989,50.296682
34.0,5,53.120956,50.096402
68.0,12,53.198629,50.149412
44.0,5,53.230228,50.293178
64.0,9,53.19926,50.142827
56.0,5,53.233252,50.190528
65.5,5,53.207011,50.126667
50.0,5,53.250502,50.262681
44.0,3,53.315122,50.30792
73.0,10,53.195096,50.146376
60.0,5,53.195592,50.179604
54.0,5,53.212275,50.246601
48.0,3,53.321835,50.314361
58.0,5,53.200636,50.179488
63.0,5,53.235591,50.244121
63.0,12,53.194794,50.147076
56.0,5,53.234335,50.274682
58.0,9,53.243907,50.24581
24.0,5,53.114763,50.148801
48.0,4,53.216966,50.234114
58.0,9,53.191109,50.148127
28.0,2,53.188616,50.118348
52.0,16,53.151603,50.074106
35.0,5,53.486158,49.849968
66.0,5,53.209514,50.223244
44.0,2,53.22908,50.237114
47.0,1,53.182686,50.087302
60.0,4,53.202378,50.116704
54.0,9,53.243271,50.260785
62.0,5,53.230255,50.221196
45.0,9,53.208634,50.27673
32.0,5,53.487369,49.850776
43.0,2,53.226794,50.269175
71.0,15,53.196941,50.146843
88.5,7,53.191249,50.108709
65.0,5,53.199277,50.110811
50.0,2,53.197674,50.120702
40.0,5,53.315837,50.302844
59.0,9,53.112882,50.147849
58.0,3,53.154837,50.074807
62.0,9,53.252527,50.202502
60.0,12,53.254483,50.226137
67.0,9,53.23869,50.225059
46.0,2,53.181607,50.089979
110.0,9,53.237693,50.053184
68.0,5,53.211385,50.167297
57.0,5,53.187435,50.18008
41.0,3,53.225846,50.188767
34.0,2,53.22315,50.258539
42.0,10,53.145819,50.060182
77.0,14,53.202335,50.123118
60.0,9,53.235656,50.218519
50.0,12,53.228261,50.230323
42.0,5,53.121783,50.084778
68.0,12,53.19844,50.148208
66.0,9,53.236955,50.209563
38.0,3,53.141098,50.002259
50.0,9,53.257171,50.243367
68.0,18,53.209368,50.205718
60.0,5,53.193785,50.209033
75.0,3,53.187742,50.100454
43.0,10,53.141309,50.048567
42.0,5,53.210581,50.156086
59.0,5,53.11834,50.161602
66.0,5,53.226385,50.211854
54.0,5,53.190807,50.183799
50.0,9,53.246962,50.219768
38.0,3,53.196153,50.289145
40.0,5,53.34621,50.229236
70.0,5,53.217457,50.241947
64.0,12,53.230546,50.245415
33.0,9,53.300358,50.275958
51.0,5,53.192738,50.197256
40.0,3,53.312066,50.309896
71.5,5,53.237709,50.062805
50.0,4,53.190251,50.215636
61.0,9,53.263344,50.230377
52.0,9,53.238658,50.283539
51.0,4,53.214917,50.232749
51.0,9,53.09436,50.166004
50.0,24,53.189577,50.147831
31.0,5,53.213191,50.250149
25.0,4,53.103227,50.033314
49.3,12,53.228967,50.2307
81.0,4,53.202669,50.116318
54.0,5,53.236944,50.235515
52.0,9,53.211153,50.25624
41.0,2,53.191033,50.099969
55.0,4,53.205916,50.160919
72.0,9,53.235203,50.054936
58.0,12,53.233462,50.269112
40.0,9,53.490482,49.850417
36.0,2,53.183652,50.084985
51.0,5,53.216055,50.267783
70.0,5,53.216605,50.23927
56.0,5,53.242247,50.246026
85.0,16,53.209967,50.163605
76.0,5,53.201137,50.107532
53.0,5,53.230665,50.253518
43.0,5,53.122183,50.086081
39.0,3,53.297704,50.324332
68.0,9,53.234934,50.218151
30.0,5,53.121923,50.085712
32.0,5,53.48581,49.849464
50.0,3,53.31524,50.309995
49.0,3,53.326202,50.316463
51.0,4,53.217656,50.159042
82.0,5,53.202033,50.107263
44.0,5,53.5159,50.139189
52.0,5,53.239854,50.234473
45.5,5,53.215499,50.243079
38.0,5,53.144387,50.048908
43.0,6,53.225436,50.267954
44.0,3,53.188789,50.117504
43.3,3,53.298006,50.324889
41.0,10,53.142286,50.040572
57.0,5,53.220648,50.27337
31.0,9,53.243702,50.312097
60.0,5,53.212134,50.255638
59.0,5,53.187305,50.2042
52.0,4,53.217052,50.257066
61.0,10,53.234551,50.279165
34.0,2,53.235009,50.259491
61.0,5,53.192954,50.172858
64.0,5,53.226266,50.209006
36.0,1,53.123258,50.059796
44.0,5,53.211309,50.227502
53.0,2,53.220384,50.237096
83.0,5,53.202162,50.134266
63.0,9,53.244823,50.185506
67.0,5,53.185584,50.087572
47.0,3,53.31574,50.309869
60.0,12,53.197405,50.144624
55.0,5,53.203511,50.18556
49.0,5,53.244316,50.060622
63.0,5,53.226616,50.206051
60.0,9,53.238356,50.206015
63.0,9,53.195527,50.138192
18.0,2,53.046309,50.186458
62.0,5,53.218513,50.205197
60.0,9,53.25694,50.214387
62.0,5,53.201003,50.226559
67.0,5,53.212825,50.194939
75.0,5,53.251013,50.203733
59.0,9,53.24645,50.231949
64.0,16,53.258232,50.218582
50.0,3,53.326396,50.314621
52.0,5,53.225204,50.208871
44.0,3,53.183285,50.088964
64.0,9,53.26329,50.220028
44.0,3,53.325089,50.314028
46.0,5,53.252479,50.3778
58.0,5,53.211493,50.163722
47.0,9,53.22742,50.271771
72.0,9,53.111757,50.14439
55.0,9,53.266199,50.228706
60.0,9,53.231942,50.270137
39.0,2,53.226239,50.267981
45.0,3,53.32397,50.315636
36.0,2,53.300557,50.287169
34.0,5,53.140741,50.14943
68.0,5,53.195824,50.170424
67.0,9,53.196622,50.136988
65.0,16,53.202912,50.118986
40.0,5,53.120778,50.086566
53.0,5,53.210689,50.173181
50.0,5,53.226573,50.213291
67.0,5,53.252177,50.234267
95.0,5,53.205932,50.123289
58.0,12,53.255824,50.212357
60.0,5,53.196984,50.208314
52.0,9,53.248034,50.260507
52.0,9,53.236701,50.203248
82.0,5,53.188282,50.112689
40.0,2,53.197049,50.108934
37.0,2,53.231958,50.240762
74.0,9,53.247091,50.236153
32.0,3,53.213057,50.297355
75.0,2,53.18792,50.090177
37.0,5,53.233446,50.294077
41.0,9,53.490444,49.850255
85.0,13,53.192199,50.168681
31.0,5,53.116703,50.069974
43.0,5,53.214291,50.254245
57.0,9,53.243885,50.21295
35.0,10,53.254763,50.482965
91.0,9,53.245415,50.174143
62.0,9,53.22749,50.215456
53.0,9,53.245986,50.255925
50.3,3,53.288032,50.221313
57.0,10,53.231888,50.251137
49.0,2,53.185524,50.091255
53.0,5,53.199374,50.174771
50.0,9,53.300175,50.280027
46.0,10,53.114368,50.14634
66.0,5,53.218869,50.209015
55.0,4,53.209341,50.158476
57.0,9,53.244995,50.235165
26.0,4,53.101032,50.033368
16.0,1,53.135988,50.12319
43.0,9,53.247096,50.256958
62.0,19,53.215483,50.163695
53.0,3,53.212021,50.157155
36.8,5,53.517303,50.142333
70.0,2,53.185756,50.092522
40.0,3,53.29792,50.364136
64.0,5,53.19433,50.134275
77.0,9,53.229527,50.209842
44.0,5,53.220632,50.206105
94.0,6,53.180522,50.078921
55.0,5,53.195306,50.173352
52.0,9,53.243966,50.263031
68.0,20,53.215758,50.162402
75.0,5,53.233354,50.056086
31.0,3,53.081699,50.089512
54.0,3,53.316504,50.308701
53.0,5,53.118205,50.16259
87.0,9,53.20748,50.143294
62.0,5,53.290578,50.364469
55.0,12,53.231134,50.278482
60.0,18,53.217958,50.242801
59.0,5,53.217559,50.201209
57.0,5,53.212631,50.237465
80.0,5,53.183328,50.097588
56.0,5,53.196579,50.191929
46.0,5,53.186636,50.197858
62.0,23,53.243136,50.184608
78.5,9,53.235117,50.05552
67.0,5,53.183501,50.098136
46.0,5,53.119973,50.090977
59.0,9,53.227889,50.214989
34.0,2,53.200307,50.287124
43.0,5,53.209638,50.245765
107.0,5,53.212399,50.221645
71.0,5,53.206941,50.124987
67.0,9,53.2614,50.233818
56.0,5,53.197227,50.167594
33.0,5,53.333736,50.200589
36.0,5,53.298743,50.285201
54.0,5,53.191093,50.197103
78.0,16,53.260295,50.222247
70.0,9,53.19645,50.139953
71.0,10,53.200129,50.117414
59.0,5,53.191114,50.181608
68.0,16,53.25932,50.210057
57.0,9,53.221231,50.220945
35.0,2,53.301294,50.284608
42.0,3,53.308843,50.307111
41.0,5,53.347919,50.219921
60.0,12,53.247614,50.254147
47.0,10,53.246897,50.188947
52.0,10,53.236739,50.254506
43.0,9,53.515836,50.136297
63.0,9,53.192355,50.146465
34.0,3,53.519086,50.139836
73.0,15,53.245388,50.206581
37.0,5,53.211077,50.248891
47.0,5,53.231473,50.281572
49.0,9,53.234454,50.210866
46.0,5,53.201186,50.230718
64.0,12,53.240905,50.215106
39.0,9,53.191616,50.211854
51.0,5,53.227339,50.247463
17.0,2,53.445043,49.803974
66.0,13,53.207097,50.219948
47.0,4,53.227005,50.259312
64.0,5,53.213148,50.208207
72.0,10,53.34844,50.2118
32.5,5,53.485424,49.847326
30.5,3,53.150204,50.143267
56.0,9,53.244074,50.263085
38.0,4,53.189015,50.082856
71.0,7,53.183021,50.099097
48.0,3,53.22929,50.284617
65.0,15,53.197567,50.148118
38.0,5,53.302144,50.269885
83.0,5,53.212625,50.19837
27.0,2,53.05786,50.01647
75.0,9,53.206984,50.175607
41.0,5,53.247102,50.222122
63.0,9,53.194999,50.195828
66.0,9,53.110979,50.142091
56.0,5,53.201499,50.228931
62.0,5,53.189674,50.134419
50.0,10,53.31049,50.285866
63.5,9,53.211363,50.191489
32.0,2,53.416631,50.746657
42.0,5,53.214437,50.248918
66.0,9,53.199099,50.218681
54.0,5,53.116433,50.155062
58.0,5,53.196795,50.174089
35.0,5,53.208516,50.23044
44.0,5,53.123588,50.090968
42.7,3,53.318936,50.313031
51.0,18,53.194243,50.139827
71.0,10,53.203166,50.121115
74.0,16,53.24701,50.191498
46.5,5,53.118411,50.161009
66.0,5,53.188535,50.120127
41.0,3,53.217715,50.262851
76.5,8,53.196148,50.108467
68.0,13,53.207103,50.220325
48.0,5,53.200701,50.225122
48.0,5,53.295331,50.288687
40.0,2,53.183911,50.20986
55.0,9,53.234352,50.220316
39.0,2,53.227544,50.25297
55.0,5,53.219619,50.272113
35.0,4,53.083478,50.087491
53.0,9,53.239003,50.226371
52.0,5,53.203354,50.175769
61.0,5,53.225743,50.290968
61.5,4,53.209023,50.158072
42.0,3,53.234023,50.245577
32.0,2,53.125079,50.061215
51.0,20,53.224023,50.192468
53.0,5,53.192247,50.183656
61.0,9,53.26287,50.233027
66.0,14,53.247269,50.188435
50.0,5,53.299427,50.277871
51.0,5,53.201353,50.162896
50.0,5,53.213731,50.253069
63.0,5,53.252942,50.236135
63.0,19,53.240803,50.18309
31.0,2,53.191686,50.251658
56.5,5,53.215364,50.233216
54.0,2,53.215893,50.193384
43.0,5,53.228099,50.297302
53.0,5,53.249042,50.078634
112.0,7,53.196871,50.107317
41.0,10,53.147066,50.061952
48.0,6,53.188821,50.083512
45.0,5,53.238167,50.235246
28.5,4,53.101627,50.032963
49.0,5,53.213844,50.251703
43.0,5,53.29807,50.282066
76.0,9,53.200269,50.137608
