area,floor,floors_total,latitude,longitude,price,rooms,year
60.6,2,5,53.391738,50.167773,2400000,3,1960
61.3,3,5,53.228153000000006,50.295613,2700000,3,1975
49.9,4,4,53.25005400000001,50.186566,3993200,1,2017
32.0,1,5,53.203392,50.105556,2700000,1,1962
34.1,2,2,53.138332,50.2383,1149000,1,1980
129.2,14,17,53.235095,50.054667,10999000,3,2006
101.7,3,16,53.224185,50.153984,8500000,3,2012
30.0,7,9,53.116076,50.069677,1100000,1,1979
104.5,7,16,53.18179,50.094893,7550000,3,2008
37.5,19,22,53.186339,50.134868,1880000,1,2016
108.2,4,12,53.189533,50.118429,7900000,3,2001
41.5,18,18,53.191335,50.1345,2550000,1,2015
42.7,8,16,53.219414,50.190366,3550000,1,1963
33.0,2,5,53.191681,50.177709,2070000,1,1962
44.7,7,16,53.245793000000006,50.189064,3200000,1,2005
36.0,9,11,53.24280200000001,50.181131,2750000,1,2016
33.9,5,9,53.213925,50.266948,1550000,2,1975
26.0,1,2,53.300939,50.284923,1000000,1,0
30.0,2,2,53.182735,50.090842,1600000,1,0
61.0,7,9,53.214367,50.164144,4500000,3,1983
78.0,1,5,53.154362,50.089404,3600000,4,1979
37.0,10,23,53.186339,50.134868,1790000,1,2016
54.0,3,16,53.242996,50.183269,3500000,1,0
126.0,19,20,53.215887,50.160982,10500000,3,2008
34.8,6,10,53.197011,50.20146,2000000,1,1982
57.0,3,5,53.206628,50.113919,5680000,2,1959
61.0,1,2,53.30189100000001,50.274601,2850000,3,1957
97.0,12,16,53.247328,50.188641,5650000,3,2004
37.0,2,10,53.220347,50.199592,2600000,1,1999
68.0,8,9,53.218821,50.222382,3600000,3,1987
45.0,5,5,53.207815,50.18203,2300000,2,1977
46.0,2,9,53.146964,50.060326,2050000,2,1993
43.0,5,5,53.211045,50.172714,2983073,2,1965
135.0,13,15,53.204196,50.126397,10100000,5,1997
61.0,3,9,53.214663,50.214073,3500000,2,1987
43.0,1,5,53.246935,50.202574,2400000,2,1966
38.0,12,16,53.194114,50.181051,2500000,1,1971
49.0,1,5,53.199778,50.251434,2450000,2,1986
42.1,9,10,53.197561,50.155008,4100000,1,2002
39.0,14,25,53.240964,50.186476,3300000,1,2015
61.3,3,5,53.220244,50.273056,2700000,4,1969
64.0,18,23,53.20343,50.182039,4900000,2,1952
66.0,17,24,53.217257,50.163866,4550000,1,1913
77.0,3,5,53.199562,50.112635,5950000,3,1958
36.0,1,3,53.154389,50.074726,1750000,1,2013
16.0,1,4,53.215596,50.257156,750000,1,1953
33.0,8,9,53.192582,50.190348,1930000,1,1970
55.0,4,5,53.21406,50.170433,2700000,2,0
46.0,4,10,53.197076,50.155709,3400000,1,2000
70.0,1,4,53.188929,50.112365,5850000,3,1948
68.0,1,9,53.244348,50.193672,3600000,3,1988
27.0,1,9,53.239563,50.277314,1350000,1,1993
31.3,3,3,53.22888100000001,50.29546,1250000,1,1983
112.0,5,9,53.197723,50.110308,8990000,3,2008
38.0,14,24,53.19210699999999,50.134069,2500000,1,2017
131.0,6,9,53.14056899999999,50.022606,9500000,3,1
29.3,5,5,53.21644300000001,50.239342,1650000,1,1979
43.4,2,4,53.19515,50.211566,2150000,2,1965
43.0,1,2,53.222659,50.245074,1750000,2,1951
37.0,2,5,53.115892,50.149672,1850000,1,2016
68.0,7,9,53.26315,50.234258,3450000,3,1980
47.0,5,5,53.176712,50.204056,1850000,2,1
37.0,2,10,53.239881,50.060515,2550000,1,2014
78.0,1,10,53.309688,50.286648,5000000,3,0
78.0,13,22,53.235095,50.054667,4999000,2,2014
31.0,5,5,53.23420600000001,50.247005,1790000,1,1964
56.8,1,3,53.207184,50.159078,3200000,2,1967
68.0,4,5,53.11753,50.161171,4000000,3,2014
47.0,6,10,53.187623,50.189351,2850000,1,2013
61.0,9,9,53.14056899999999,50.022606,3799000,1,1
40.0,8,9,53.19795,50.155988,2850000,2,1990
13.0,1,5,53.236928000000006,50.28159,850000,1,0
30.0,1,3,53.149858,50.144112,1100000,1,2010
49.0,1,9,53.19078,50.172822,2760000,2,1978
37.5,7,16,53.154827,50.075966,1780000,1,2014
57.1,3,3,53.186005,50.096456,4800000,2,1917
94.5,6,19,53.24333000000001,50.182335,6890000,3,2009
50.0,3,5,53.117076,50.158727,2700000,2,2014
54.0,4,5,53.12129100000001,50.089997,2300000,2,1976
30.0,1,6,53.182578,50.076029,2750000,1,1996
67.0,9,11,53.20378,50.22523,4950000,2,2006
95.0,9,24,53.21899300000001,50.167711,6300000,2,2015
32.1,2,5,53.110276,50.080799,1550000,1,1965
30.0,4,9,53.486662,49.85684000000001,1180000,1,1978
44.9,2,2,53.201984,50.179272,1400000,2,1951
59.0,1,9,53.198041,50.141282,4900000,3,1978
107.0,6,19,53.186339,50.134868,6350000,3,2016
69.3,9,12,53.255076,50.227574,3600000,3,1982
31.0,2,5,53.302193,50.276434,1430000,1,1965
122.0,6,7,53.200285,50.116623,9000000,3,1997
92.0,5,10,53.198478,50.112707,8500000,3,2006
46.5,4,14,53.276495,50.263058,2300000,1,2011
44.4,12,17,53.186339,50.134868,2664000,1,2016
49.1,4,5,53.120686,50.093492,1760000,2,1984
70.5,6,12,53.262892,50.2186,3490000,3,1983
80.0,4,10,53.23081,50.250463,4100000,4,1993
31.0,24,25,53.235095,50.054667,2450000,0,0
49.2,8,9,53.34001600000001,50.223173,2350000,2,1975
82.2,14,16,53.155626,50.076064,3730000,3,2014
85.0,3,9,53.24146500000001,50.211342,5300000,4,1976
43.0,1,2,53.223333,50.246664,1700000,2,1951
31.6,4,5,53.226935,50.207434,1900000,1,1966
82.0,12,12,53.23831800000001,50.190465,4400000,3,1989
61.4,4,9,53.233538,50.260758,3300000,3,1988
46.2,4,5,53.21001,50.225418,2800000,2,1962
34.0,2,3,53.32050600000001,50.311468,1550000,1,2011
69.0,6,10,53.205167,50.133539,5950000,4,1971
80.0,2,9,53.237731,50.223559,5990000,3,1978
20.0,1,3,53.23240600000001,50.273972,1200000,1,1953
47.0,1,16,53.25326,50.21127,3190000,1,1986
46.0,3,5,53.191184,50.194804,2050000,2,1963
53.0,9,9,53.22702099999999,50.272975,3550000,2,1988
69.8,1,12,53.259224,50.218834,3550000,3,1983
66.0,5,7,53.18800600000001,50.084536,5700000,2,0
35.5,2,9,53.194729,50.207201,1990000,1,1967
47.0,1,5,53.21400600000001,50.172139,2500000,2,1974
49.0,2,5,53.122739,50.093438,2148500,2,1981
34.5,9,9,53.256148,50.24069,1580000,2,1975
44.4,17,24,53.19210699999999,50.134069,2820670,1,2017
43.0,1,2,53.22279399999999,50.251658,1400000,1,0
65.5,3,5,53.224972,50.291238,3050000,3,1972
47.0,5,10,53.309537,50.286827,2550000,1,0
47.0,4,17,53.235095,50.054667,4500000,1,2006
21.0,3,5,53.237709,50.234698,1450000,1,1971
80.0,5,25,53.24307099999999,50.187824,5600000,3,2015
51.7,2,4,53.190208,50.084437,4200000,2,0
42.9,3,9,53.188622,50.215231,2600000,1,1999
75.0,5,12,53.207335,50.214468,3490000,3,1994
58.5,8,16,53.235095,50.054667,3180000,1,1
44.0,5,5,53.21578,50.213677,2500000,2,1968
45.0,1,2,53.18428299999999,50.211171,1200000,2,1956
55.0,1,9,53.214367,50.164144,3950000,2,1983
60.0,2,9,53.240776,50.214046,2950000,3,1973
57.9,4,4,53.206709,50.160937,3050000,2,1957
30.0,9,9,53.116076,50.069677,1260000,1,1979
43.0,13,24,53.260328,50.223757,3050000,1,2015
36.6,9,10,53.391454,50.168519,1550000,1,0
12.0,1,5,53.217494,50.231257,1150000,1,1969
95.0,2,2,53.187823,50.113237,2850000,5,1917
38.0,7,19,53.255894,50.200499,2700000,1,2014
47.0,8,10,53.236901,50.287735,2400000,2,1986
76.0,2,12,53.191934,50.139548,4700000,3,1991
60.0,2,9,53.236949,50.222598,3200000,3,1980
70.0,20,27,53.215769,50.261701,3710000,2,0
85.0,5,10,53.192798,50.112114,8500000,2,1917
136.7,14,16,53.254041,50.219166,9569000,5,2004
105.0,3,15,53.181466,50.093995,7509900,3,1
43.3,7,9,53.226439,50.202502,3600000,2,1977
74.0,1,19,53.256234,50.198469,5000000,3,2014
38.0,8,9,53.191875,50.150418,2200000,1,1986
85.0,5,12,53.245798,50.217217,4300000,3,1982
46.0,3,5,53.30166,50.270217,2000000,2,1966
30.5,1,5,53.121075,50.084455,1450000,1,1972
32.0,4,4,53.297672,50.289908,1420000,1,0
32.0,1,5,53.347983,50.226999,1600000,1,1972
76.0,9,10,53.233538,50.2247,4390000,2,1999
60.0,2,2,53.187613,50.083709000000006,2800000,3,1
55.0,1,5,53.24863199999999,50.312762,2100000,3,1971
44.0,15,16,53.204255,50.180539,2429800,1,0
63.0,2,16,53.247765,50.192414,3600000,2,2009
40.0,1,4,53.187926,50.101631,2690000,2,1941
31.0,5,9,53.190192,50.140573,2100000,1,1988
43.6,1,3,53.319113,50.30917700000001,2090000,2,2011
51.2,3,12,53.206116,50.130323,4600000,2,1969
32.0,4,5,53.190969,50.176568,1950000,1,1962
58.0,5,9,53.244882,50.240869,2800000,2,1976
35.2,4,5,53.202351,50.224861,1780000,1,1961
73.0,2,2,53.188476,50.102619,1950000,5,1888
50.0,1,5,53.24849200000001,50.077268,2600000,2,1981
63.0,2,2,53.077874,50.217226,2000000,3,1977
21.0,9,9,53.208268,50.282506,1350000,1,1983
30.0,1,9,53.190747,50.173648,1449999,1,1978
31.0,1,5,53.18683000000001,50.200823,1900000,1,1
33.0,3,9,53.250189,50.201263,2420000,1,1990
41.0,15,22,53.203419,50.183961,3250000,2,2014
59.0,1,9,53.123901,50.09298,2500000,3,1980
45.0,2,3,53.310511,50.308414,2250000,2,2014
49.1,3,9,53.19871600000001,50.214531,3300000,2,1960
40.5,10,11,53.186852,50.204676,2880000,1,2015
29.1,1,3,53.309026,50.30800900000001,1100000,1,2015
33.0,4,5,53.347785,50.220666,1430000,1,1971
73.2,1,9,53.246725,50.212546,3600000,3,1986
191.5,7,10,53.194416,50.108449,12500000,4,1999
65.0,5,9,53.214027,50.224763,3750000,3,1992
44.2,8,10,53.351999,50.2141,2350000,1,0
50.0,3,9,53.24285,50.186521,3730000,1,2015
67.0,3,19,53.24130400000001,50.182668,5500000,3,2016
30.0,3,9,53.110849,50.138084,1480000,1,2017
46.0,4,5,53.24969300000001,50.261046,1910000,2,1972
145.0,5,6,53.228816,50.184662,7500000,4,1
71.0,10,10,53.269085,50.219723,4600000,3,2001
74.0,4,10,53.220605000000006,50.199978,3700000,3,1999
90.0,3,5,53.187785,50.092737,7000000,4,1991
30.0,8,9,53.238442000000006,50.189064,2150000,1,1993
43.0,1,10,53.235095,50.054667,2650000,1,1962
28.5,2,5,53.199465,50.227979,1800000,1,1977
30.2,4,5,53.42784,49.959472,990000,1,1991
60.6,3,4,53.19176700000001,50.109976,5500000,3,1953
139.0,12,16,53.19723199999999,50.147606,10250000,4,2006
58.0,4,4,53.232379,50.27558,2899000,2,1960
53.0,5,16,53.248487,50.237501,3700000,2,2009
50.0,1,5,53.48980200000001,49.851531,1750000,3,1977
47.0,2,3,53.250459,50.388292,2500000,1,2014
49.0,5,20,53.21627,50.164045,3800000,1,2009
46.0,4,5,53.24045200000001,50.219364,2797000,2,1967
39.4,3,9,53.228304,50.273847,2000000,1,1993
50.0,9,24,53.235095,50.054667,3150000,1,0
31.0,3,5,53.237122,50.235956,2150000,1,1968
34.0,5,9,53.228347,50.266301,2300000,1,1974
30.0,1,9,53.23754200000001,50.208665,1700000,1,1977
45.1,5,10,53.210765,50.256051,2405333,1,1992
30.0,1,2,53.127089,50.106517,1000000,1,1962
44.0,3,5,53.211347,50.182964,2149000,2,1963
44.7,17,17,53.240835,50.184536,3650000,1,2012
43.1,5,5,53.134356,50.25023,2070000,2,1961
60.0,2,5,53.214701,50.23442,3490000,3,1963
48.0,4,5,53.2364,50.244247,2300000,2,1967
45.9,9,9,53.237354,50.215375,2800000,2,1971
50.0,21,24,53.18970600000001,50.148199,3250000,1,1985
99.0,7,10,53.198311,50.158162,6150000,3,1996
53.0,4,5,53.25164399999999,50.37682,2650000,2,1995
74.9,1,9,53.291197,50.365079,2950000,2,1974
36.9,1,5,53.516473,50.136521,1600000,2,1977
60.6,9,9,53.251488,50.253338,3000000,3,1978
47.0,1,9,53.19723199999999,50.137905,2980000,2,0
96.0,18,19,53.223802,50.193699,6250000,3,2009
42.5,5,5,53.217198,50.206922,2800000,2,1967
38.0,2,5,53.246261,50.062689,3500000,1,1994
22.0,1,5,53.211277,50.236504,1400000,1,1970
82.4,2,5,53.212458,50.245091,4500000,3,1959
55.3,4,10,53.20846700000001,50.218403,4600000,2,1994
72.6,1,24,53.19210699999999,50.134069,3850000,2,2017
45.1,1,5,53.231489,50.25491,2150000,2,1974
53.0,4,8,53.111174,50.142414,2950000,2,2017
50.0,3,3,53.150247,50.142746,1710000,2,2010
30.1,2,9,53.24711800000001,50.076684,2000000,1,1982
58.0,5,5,53.199724,50.227485,3120000,3,1971
42.0,3,5,53.188325,50.13503,2600000,2,1
43.1,12,23,53.224266,50.151757,2900000,1,2015
180.0,5,14,53.259886,50.207713,12000000,3,2010
40.8,2,5,53.230212,50.27515800000001,2200000,2,1968
44.0,9,9,53.123944,50.092432,1900000,2,1980
52.8,1,5,53.196871,50.223173,2800000,3,1970
32.0,5,5,53.241891,50.231024,1800000,1,1967
83.0,12,13,53.243341,50.180053,5400000,3,2017
40.0,2,2,53.136787,50.240034,1250000,2,1979
30.0,2,2,53.219177,50.25712,1650000,1,1942
23.0,5,5,53.213871,50.29662800000001,1000000,1,1973
47.0,2,2,53.230066,50.252251,1500000,2,1950
67.0,5,9,53.488526,49.853183,3300000,3,1
55.0,2,3,53.217958,50.263821,2990000,2,0
78.7,4,12,53.249715,50.203976,5550000,3,1991
76.5,9,12,53.18969499999999,50.13672800000001,4450000,3,1988
80.0,8,16,53.259261,50.21056,5400000,2,2012
71.4,2,9,53.25632,50.222984,3590000,3,1982
31.0,2,5,53.19495,50.167019,1810000,1,1
79.0,5,9,53.23596800000001,50.251559,3850000,4,1964
38.5,5,12,53.204487,50.228554,2700000,1,1980
50.0,2,19,53.186339,50.134868,2500000,1,2016
45.0,5,5,53.29689200000001,50.284815,1890000,2,0
98.0,5,5,53.186296,50.097382,9800000,4,1935
70.0,1,9,53.247689,50.259869,3149000,3,1972
47.7,4,5,53.234788,50.2224,2500000,2,1971
44.4,5,9,53.24710200000001,50.2451,2800000,2,1975
19.0,1,4,53.222433,50.263965,730000,1,1960
45.0,3,4,53.235284,50.288265,2050000,2,1965
110.0,3,9,53.206677,50.175077,6800000,3,2016
68.0,3,9,53.209988,50.253724,4200000,3,1996
70.8,5,5,53.195457,50.129424,3795000,3,1989
87.0,12,16,53.261313,50.225823,6000000,2,2010
63.0,2,2,53.215704,50.196061,2450000,3,1958
46.4,8,24,53.252183,50.209276,3300000,1,2010
46.0,8,10,53.221403,50.253194,3150000,1,1952
40.0,7,19,53.24150899999999,50.185524,2900000,1,0
58.0,3,9,53.247845,50.231841,2950000,3,1970
22.0,1,5,53.225538,50.261872,1280000,1,1969
57.0,15,22,53.222039,50.153454,5900000,1,2014
40.0,6,16,53.146748,50.077151,2160000,1,0
61.0,3,5,53.237725,50.281383,3800000,3,1964
67.0,1,5,53.51803100000001,50.142414,2550000,3,1976
31.4,5,5,53.245685,50.24873,1510000,1,1969
44.0,5,5,53.2142,50.245029,2500000,2,1960
73.0,2,5,53.213412,50.251452,3250000,3,1955
330.0,25,25,53.22343000000001,50.19204600000001,10999999,3,2013
110.0,3,10,53.203112,50.123397,8700000,3,2007
51.0,4,5,53.119643,50.089674,1850000,2,1979
44.0,1,5,53.238582,50.282713,2560000,2,1975
90.0,4,12,53.256956,50.235839,5100000,2,2001
72.0,17,24,53.252183,50.209276,4300000,2,2010
55.1,1,9,53.237186,50.223981,4600000,2,1978
32.0,4,5,53.160766,50.374575,1550000,1,2007
71.0,5,9,53.235429,50.067755,4550000,3,2003
85.4,11,16,53.194265,50.140599,6650000,4,1979
65.0,4,5,53.24958,50.20786500000001,3730000,3,1986
45.8,5,5,53.201483,50.230108,1920000,2,1961
58.5,5,5,53.115892,50.149672,2800000,2,2016
54.0,1,10,53.350687,50.212555,2450000,2,0
89.0,2,16,53.247759,50.192298,6150000,3,2009
84.3,16,17,53.259331,50.239944,5279000,3,2000
103.5,3,14,53.224185,50.153984,7900000,3,2012
43.0,8,9,53.245728,50.265789,2390000,2,1973
70.1,12,14,53.20254,50.123567,9200000,2,2010
88.0,10,10,53.224088,50.176083,6500000,2,2010
22.0,8,9,53.197615,50.135659,1800000,1,1978
68.0,5,9,53.244553,50.060649,3720000,3,1972
65.4,9,10,53.141287,50.04309600000001,2800000,3,2002
46.0,16,19,53.204255,50.180539,2400000,1,0
110.0,8,10,53.197059,50.112608,7900000,3,1999
69.3,4,4,53.491575,49.848431,2500000,4,1993
30.0,1,5,53.199325,50.2489,1580000,1,1980
68.5,5,9,53.244580000000006,50.194453,4650000,3,1989
47.0,2,9,53.207038,50.223882,2750000,2,1993
41.5,3,6,53.202664,50.157209,2980000,1,1962
56.0,4,5,53.201084,50.156572,3300000,3,1963
47.0,3,18,53.242031,50.184015,3150000,1,2015
31.0,4,5,53.23689,50.235462,2250000,1,1967
32.0,2,9,53.11353,50.143223,1630000,1,2015
26.0,3,3,53.150701,50.140608,960000,1,2010
73.2,10,10,53.209891000000006,50.21542,4380000,3,1994
60.0,8,9,53.258798,50.231707,3400000,3,1979
102.0,10,16,53.186339,50.134868,5500000,3,2016
46.0,2,7,53.18800600000001,50.084536,4499900,1,0
31.0,3,3,53.196698,50.212932,1400000,1,1962
34.6,1,5,53.116433,50.160551,1550000,1,2014
58.7,9,9,53.25548000000001,50.233916,3600000,3,1971
30.0,3,9,53.11334100000001,50.142486,1412000,1,2015
30.0,4,15,53.181342,50.076451,1650000,1,2004
52.0,5,5,53.208138,50.23053,2600000,2,1966
30.0,2,5,53.342339,50.227493,1600000,1,1971
57.0,5,12,53.263947,50.216238,3100000,2,1992
36.0,3,3,53.319511,50.30977,1499000,1,2011
60.0,14,16,53.251854,50.230629,3100000,2,1970
60.0,3,5,53.347795,50.221403,2750000,3,1968
32.0,5,5,53.212636,50.237644,1550000,1,1963
40.0,3,16,53.218357,50.243295,2650000,1,2007
30.0,4,9,53.092716,50.163273,1620000,1,2017
43.5,9,18,53.218557,50.247544,2800000,1,2007
44.0,2,5,53.202599,50.159545,2750000,2,1962
47.4,4,9,53.193488,50.13786,3600000,2,1987
42.2,5,10,53.219317,50.244238,2800000,1,1
31.0,1,5,53.215887,50.23442,1550000,1,1962
57.0,4,5,53.34056500000001,50.222445,2400000,3,1974
40.0,1,12,53.235095,50.054667,2350000,1,1982
35.0,4,9,53.217397,50.273317,1600000,1,1973
48.0,11,17,53.237036,50.180377,3700000,1,1
76.0,14,22,53.216998,50.166444,6400000,2,2014
30.5,1,3,53.32537900000001,50.313238,1450000,1,2014
64.0,6,9,53.267836,50.224287,3680000,3,1986
45.1,6,9,53.207329,50.284276,2450000,2,1999
51.0,8,10,53.276511,50.264324,4050000,2,2011
43.9,5,5,53.134356,50.25023,2150000,2,1960
64.2,1,16,53.147374,50.078957,2503800,2,0
40.0,1,2,53.144112,50.134482,790000,2,1961
101.7,3,16,53.224185,50.153984,8500000,3,2012
51.4,9,22,53.243486,50.184168,3550000,1,2008
46.0,3,3,53.323728,50.313112,2350000,2,2013
185.0,4,24,53.198581,50.103113,19900000,4,2007
44.0,1,5,53.294653,50.289351,1650000,2,1968
50.0,9,9,53.244462,50.186809,2950000,1,2005
80.0,12,19,53.186339,50.134868,4500000,3,2016
31.2,5,5,53.211347,50.182964,2200000,1,1963
46.0,1,3,53.314562,50.311145,2129000,2,2013
36.0,9,11,53.24280200000001,50.181131,2750000,1,2016
86.0,5,16,53.190413,50.119992,7750000,3,2008
44.0,1,5,53.239666,50.234222,2280000,2,1969
60.0,2,9,53.225393,50.20135300000001,3800000,3,1975
125.0,3,8,53.192571,50.105484,12900000,3,2002
53.0,14,25,53.238345,50.063075,5000000,1,2012
49.0,2,4,53.235095,50.054667,2500000,2,1934
37.0,10,23,53.186339,50.134868,1790000,1,2016
36.0,6,12,53.208014,50.280719,1950000,1,1982
99.0,17,17,53.24146,50.18954,4460000,3,2013
22.0,6,9,53.237795,50.211584,1770000,1,1976
53.9,5,5,53.246401,50.251658,2650000,3,1972
50.0,10,11,53.22419100000001,50.198631,3300000,1,2005
47.5,12,12,53.19072,50.118887,4100000,1,1917
60.0,2,5,53.200183,50.186674,3550000,3,1961
46.0,2,9,53.146964,50.060326,2050000,2,1993
42.0,4,9,53.12020500000001,50.08591,1547000,1,1985
45.5,12,18,53.218982,50.246933,2750000,1,2008
54.3,12,12,53.146467,50.062347,2600000,1,2008
29.0,3,18,53.21984000000001,50.191202,2200000,1,2013
70.0,2,2,53.191751,50.100517,4300000,4,1917
33.7,3,9,53.243093,50.233952,2200000,1,1972
44.0,4,27,53.215769,50.261701,1888130,1,0
42.1,9,10,53.197561,50.155008,4100000,1,2002
80.0,18,25,53.20179,50.127448,6850000,2,2012
43.7,4,5,53.29644,50.363364,2290000,2,1960
72.8,3,5,53.120653,50.095791,2400000,3,1989
79.7,4,10,53.156571,50.07893,3400000,3,2010
58.5,1,9,53.113292,50.148981,2500000,2,2016
42.0,6,9,53.160766,50.374575,2650000,2,1983
103.0,3,8,53.20409300000001,50.122301,7100000,2,1917
33.0,8,9,53.192582,50.190348,1930000,1,1970
65.0,7,9,53.247026,50.262842,3100000,3,1987
50.0,4,12,53.237607,50.219633,3150000,2,1980
21.4,7,9,53.235747,50.205269,1590000,1,1987
49.0,5,5,53.228536,50.248433,2500000,2,1980
55.8,2,12,53.146467,50.062347,2990000,2,2008
36.0,11,16,53.243341,50.180053,2450000,1,2017
47.0,7,10,53.218551,50.245819,2900000,1,2004
31.3,3,3,53.22888100000001,50.29546,1250000,1,1983
99.3,7,10,53.230277,50.189288,5700000,3,1995
36.0,4,10,53.30733100000001,50.286109,2099000,1,0
47.0,5,5,53.176712,50.204056,1850000,2,1
38.0,4,16,53.30733100000001,50.28680900000001,1900000,1,1965
75.0,10,10,53.20846700000001,50.218403,6600000,3,1994
16.0,1,10,53.22943000000001,50.246699,1150000,1,1993
37.0,4,10,53.287182,50.121313,2600000,1,1987
71.0,10,16,53.259035,50.219831,4950000,2,1994
65.0,2,5,53.25095400000001,50.239639,3300000,3,1971
46.0,4,5,53.244381,50.236027,2500000,2,1968
65.0,10,10,53.235564,50.252916,3250000,3,1988
67.0,3,9,53.34984300000001,50.21100000000001,3150000,3,1985
30.7,5,5,53.22805,50.211692,2500000,1,1
47.0,6,10,53.187623,50.189351,2850000,1,2013
62.0,8,16,53.229765,50.19377100000001,3499000,2,2012
64.0,13,16,53.18251899999999,50.207299,3200000,2,2006
50.0,14,17,53.24333000000001,50.182335,3800000,1,2009
32.0,3,9,53.234492,50.28009,2100000,1,1972
54.0,7,10,53.262919,50.212887,3300000,2,1992
36.0,6,19,53.256234,50.198469,2390000,1,2014
67.0,9,11,53.20378,50.22523,4950000,2,2006
46.0,5,5,53.255286,50.242927,2850000,2,1971
72.7,7,16,53.234546,50.256707,3416430,2,2016
45.4,2,9,53.24423,50.22399,2750000,2,1979
78.8,12,12,53.146467,50.062347,4100000,3,2008
44.9,2,2,53.201984,50.179272,1400000,2,1951
42.0,12,18,53.218982,50.246933,2650000,1,2008
84.0,3,10,53.218395,50.244229,5590000,3,2007
62.8,16,16,53.224153,50.150202,3790000,2,1
96.0,5,23,53.239881,50.060515,10000000,3,2013
110.7,3,10,53.235095,50.054667,5100000,3,1997
31.0,24,25,53.235095,50.054667,2450000,0,0
31.3,2,5,53.214885,50.244184,1850000,1,1963
48.5,7,14,53.19864000000001,50.150975,3250000,1,2009
31.4,8,24,53.22692900000001,50.191462,2360000,1,2014
62.0,1,2,53.23143,50.264118,2050000,3,1953
85.0,11,16,53.191832,50.114935,6700000,3,1889
49.2,13,22,53.20343,50.182039,3700000,1,1952
61.4,4,9,53.233538,50.260758,3300000,3,1988
34.7,2,2,53.194923,50.113506,550000,1,1917
31.0,5,5,53.230864,50.223011,1650000,1,1986
18.0,3,5,53.22942,50.187563,1100000,1,1971
114.0,2,10,53.247528,50.211486,12150000,3,2010
237.0,16,17,53.181342,50.076451,16500000,5,2004
43.0,1,9,53.22450300000001,50.213156,2390000,2,1976
42.0,1,3,53.48305600000001,49.854243,1020000,2,1960
69.8,1,12,53.259224,50.218834,3550000,3,1983
145.0,3,9,53.184521,50.105682,10500000,3,2001
84.5,1,3,53.250459,50.388292,4000000,3,2014
62.8,2,5,53.207809,50.239621,2890000,2,1958
87.0,3,18,53.25950400000001,50.220451,4900000,4,1994
56.4,9,9,53.124598,50.090851,1650000,3,1972
51.0,4,10,53.204735,50.127538,4890000,2,1
24.6,1,5,53.213871,50.29662800000001,1100000,1,1973
43.0,1,2,53.22279399999999,50.251658,1400000,1,0
40.0,4,16,53.24734399999999,50.19007,2500000,1,2003
30.0,4,9,53.197615,50.135659,2100000,1,1978
65.0,5,7,53.18800600000001,50.084536,5700000,2,0
45.0,16,16,53.24319000000001,50.189701,3300000,1,1960
31.0,2,9,53.20750699999999,50.22249,2300000,1,1991
34.4,3,3,53.314395,50.310785,1250000,1,2013
53.0,3,9,53.34004300000001,50.225697,2850000,2,1980
42.9,3,9,53.188622,50.215231,2600000,1,1999
45.9,1,5,53.239078000000006,50.223047,2100000,2,1967
49.0,2,9,53.236518,50.215124,3250000,2,1970
44.5,1,5,53.12338199999999,50.092162,1790000,2,1975
44.4,4,5,53.312964,50.298487,2150000,2,0
32.0,9,12,53.259224,50.218834,2300000,1,1983
95.0,9,14,53.222724,50.195235,7200000,3,2013
44.0,1,5,53.201974,50.204766,2399000,2,1961
12.0,1,5,53.217494,50.231257,1150000,1,1969
61.3,1,22,53.203419,50.183961,3650000,2,2014
22.0,3,5,53.22462700000001,50.266651,1780000,1,1980
