adress,area,floor,price,rooms,floors_total,year,latitude,longitude
"Самара, улица Губанова, 30, Промышленный, Самара, Самарская область",90.0,7/7,6800000,2,9,1997,53.252484,50.20517
"Самара, Московское шоссе, 53, Октябрьский, Самара, Самарская область",105.0,8/20,5450000,3,19,2013,53.224023,50.192468
"Самара, проспект Ленина, 2А, Октябрьский, Самара, Самарская область",75.9,5/10,6000000,3,,1,53.204735,50.127538
"Самара, 5-я просека, 110Д, Октябрьский, Самара, Самарская область",54.1,20/24,4700000,1,27,2015,53.243303,50.186548
"Самара, улица Волгина, 122, Железнодорожный, Самара, Самарская область",44.6,4/5,2400000,2,5,1962,53.192247,50.183656
"Самара, улица Красных Коммунаров, 17Б, Советский, Самара, Самарская область",35.0,8/9,1600000,1,,,53.210193,50.254955
"Самара, проспект Карла Маркса, 504, Кировский, Самара, Самарская область",36.0,6/6,1550000,1,5,1976,53.249209,50.260731
"ул. Ленинградская, дом23, Самарский, Самара, Самарская область",102.0,5/5,9500000,3,5,1998,53.188125,50.087814
"пр-т Карла Маркса, д. 4Б, Железнодорожный, Самара, Самарская область",40.0,15/24,2625000,1,25,2017,53.192107,50.134069
"Самара, Молодогвардейская улица, 9, Самарский, Самара, Самарская область",66.0,2/4,3800000,3,4,1939,53.180247,50.09227
"Самара, Пролетарская улица, 169, Железнодорожный, Самара, Самарская область",32.0,2/5,1950000,1,5,1962,53.201488,50.15473
"ул Зои Космодемьянской, 5, Промышленный, Самара, Самарская область",61.4,1/9,3650000,3,9,1980,53.260096,50.233018
"Самара, улица Силина, 17, Промышленный, Самара, Самарская область",44.6,2/9,2750000,2,9,1980,53.26287,50.233027
"Самара, Владимирская улица, 46, Ленинский, Самара, Самарская область",43.0,8/9,3148000,2,9,1979,53.194777,50.139755
"Самарская область,Самара,Промышленный район,Ставропольская улица,94, Промышленный, Самара, Самарская область",38.9,2/2,1570000,2,2,1960,53.222277,50.231518
"Самара, Ново-Садовая улица, 201, Октябрьский, Самара, Самарская область",103.0,9/25,6500000,3,,,53.235095,50.054667
"Самара, улица Гагарина, 61, Железнодорожный, Самара, Самарская область",47.0,5/5,2450000,2,5,1960,53.199589,50.183099
"Самара, 6-я просека, 137, подъезд 1, Промышленный, Самара, Самарская область",105.0,13/14,6950000,3,14,2004,53.247269,50.188435
"Самара, Ново-Садовая улица, 42, Октябрьский, Самара, Самарская область",33.0,6/9,2700000,1,9,1971,53.235095,50.054667
"Самара, Теннисная улица, 29, Промышленный, Самара, Самарская область",27.0,4/5,1550000,0,5,1976,53.215559,50.272733
"посёлок Мехзавод, Самара, 5-й квартал, 5, подъезд 4, Красноглинский, Самара, Самарская область",63.2,5/5,3183257,4,5,1980,53.299427,50.277871
"Самара, Молодёжная улица, 1, Промышленный, Самара, Самарская область",50.5,10/12,2750000,2,12,1981,53.25611,50.220289
"Самара, улица Гагарина, 6, Октябрьский, Самара, Самарская область",44.0,4/5,2250000,2,5,1960,53.201353,50.162896
"Самара, проспект Карла Маркса, 322, Промышленный, Самара, Самарская область",32.0,4/5,2390000,1,5,1967,53.234998,50.231239
"Самара, улица Мориса Тореза, 13А, Железнодорожный, Самара, Самарская область",73.8,5/9,4700000,3,9,1982,53.196024,50.168312
"Самара, КАРЛА МАРКСА 4Б, Железнодорожный, Самара, Самарская область",40.0,7/22,3070000,1,25,2017,53.192107,50.134069
"микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 51, Красноглинский, Самара, Самарская область",46.0,3/3,2400000,2,3,2014,53.322593,50.315115
